Date,Viewcount,Likes,Post Link,Description
"Jan 28, 2015",,,https://twitter.com/DSSAmsterdam/status/560444944243228672,Mobile Diary Study: capture a person’s experience in context when and where they happen. http://t.co/fmW8Suthvi #UX http://t.co/zZ1bnde5Ts 
"Jan 27, 2015",,9,https://twitter.com/DSSAmsterdam/status/560003040707891201,"The Aoki Method, a structured brainstorming method that stresses input from all members http://t.co/fmW8Suthvi #ux http://t.co/L6RUTVGcxn "
"Jan 27, 2015",,1,https://twitter.com/DSSAmsterdam/status/560000650629898240,“@tataPinos: Interested in working with #smart #eyewear? We are looking for an #android #developer at @medialab020 http://t.co/swQTIJDfZw” 
"Jan 26, 2015",,2,https://twitter.com/DSSAmsterdam/status/559691206461247488,Charettes are a fast way of generating ideas while involving stakeholders in decision process. #DesignMethods toolkit http://t.co/fmW8Suthvi 
"Jan 26, 2015",,,https://twitter.com/DSSAmsterdam/status/559620691235180544,Tools for collaboration & creativity in design processes #scrummen http://t.co/qJorlRFe3p 
"Jan 26, 2015",,,https://twitter.com/DSSAmsterdam/status/559618962502475777,Scrum jij al? Bij Apple doen ze ’t wel. Wij in MediaLAB Amsterdam ook http://t.co/yOlems0KPK #hva #nrc 
"Jan 24, 2015",,,https://twitter.com/DSSAmsterdam/status/558949297543467008,"Vandaag in t @parool: ""gast op virtueel feestje"" een MediaLAB project #OculusRift @vondelcs @AVROTROS @wemakevr #hva http://t.co/SX3awd5V2m "
"Jan 23, 2015",,1,https://twitter.com/DSSAmsterdam/status/558692405231505408,Launch interactive cinema project @VondelCS with @AVROTROS and @wemakevr inspiring tools for future filmmakers #hva http://t.co/phr78hJCD1 
"Jan 23, 2015",,4,https://twitter.com/DSSAmsterdam/status/558647425213411328,Thanks! “@julietchen: I'm loving the design methods toolkit by @medialab020 #UX #Design http://t.co/Pd1wDMvZeP http://t.co/IQSYKRwqb4” 
"Jan 23, 2015",,,https://twitter.com/DSSAmsterdam/status/558620939047694337,"Grut is a sensor kit connected to a digital application that helps kids grow their own plants, by @medialab020 https://t.co/emUcKIID7U "
"Jan 23, 2015",,1,https://twitter.com/DSSAmsterdam/status/558620496661868544,"ubbish! - A gaming-simulation about waste management in Bangalore, developed by @fovlabs @medialab020 @Cisco #hva https://t.co/tFji0kJByk "
"Jan 23, 2015",,1,https://twitter.com/DSSAmsterdam/status/558612873703075840,Tools for collaboration & creativity in design processes: http://t.co/qJorlRFe3p #hva 
"Jan 23, 2015",,,https://twitter.com/DSSAmsterdam/status/558612280733335553,"Hacking Culture Bootcamp Amsterdam http://t.co/89MXlTutcP friday 08 mei 2015, till sunday 10 mei 2015 Amsterdam,@waag #hva #uva "
"Jan 23, 2015",,1,https://twitter.com/DSSAmsterdam/status/558588088952582144,@TouchpointsHU @sanderhermsen next step: add cases of how we used the method in our process. This might help understanding how to use it.
"Jan 23, 2015",,1,https://twitter.com/DSSAmsterdam/status/558545146862923777,"Goals & Intentions, Frame Insights, understand user & context, Ideation & Concept, Create & Test: Method Toolkit http://t.co/hyyc8GpzCF #ux "
"Jan 23, 2015",,,https://twitter.com/DSSAmsterdam/status/558529114723074049,@mariekevdijk @demadera we hebben gister 4 geinteresseerden gesproken.
"Jan 22, 2015",,1,https://twitter.com/DSSAmsterdam/status/558364329817690112,Friday january 23d 15:00h @vondelcs we're presenting a virtual reality interactive film with @wemakevr #OculusRift #hva 
"Jan 22, 2015",,4,https://twitter.com/DSSAmsterdam/status/558264542334308352,Receiving a lot of positive feedback on our new design method toolkit. Please have look http://t.co/hyyc8GpzCF #hva http://t.co/vBeAsp73kQ 
"Jan 22, 2015",,,https://twitter.com/DSSAmsterdam/status/558209485718974466,WIth @demadera discussing future possibilites of the #hololens in MediaLAB projects http://t.co/o3OmtLDnPf Hololens #hva 
"Jan 22, 2015",,,https://twitter.com/DSSAmsterdam/status/558182251507511296,Launch Digital DesignResearch Method Toolkit – MediaLAB Amsterdam http://t.co/5A6kbRFi9A #hva 
"Jan 22, 2015",,1,https://twitter.com/DSSAmsterdam/status/558180530832031744,Try & Share our Research & Design Method toolkit http://t.co/fmW8Suthvi 
"Jan 21, 2015",,,https://twitter.com/DSSAmsterdam/status/558003732991184896,"@otterhouse thanks voor je feedback, we werken aan goede mobile site. "
"Jan 21, 2015",,,https://twitter.com/DSSAmsterdam/status/557860822975004672,17:00h showcasing #iot #3dfashion #cloudglass #vr #interactivecinema #games4amnesty @Cisco @AVROTROS @Ordina @wemakevr @amnesty &more #hva 
"Jan 21, 2015",,1,https://twitter.com/DSSAmsterdam/status/557820234854576128,"Join us today during the Final Presenations @medialab020 @StudioHvA, starting at 17.00hrs. Some promising products will be presented! #hva "
"Jan 20, 2015",,1,https://twitter.com/DSSAmsterdam/status/557644421072961536,@medialab020 en @wemakevr produceerden A Perfect Party! Hoe eindigt de avond voor jou? http://t.co/mLUPrPkQIE @VondelCS #ocul… 
"Jan 19, 2015",,,https://twitter.com/DSSAmsterdam/status/557170681964929025,We're looking for an android developer for a glass project with Port of Amsterdam #stage #afstuderen #internship http://t.co/2JNMYecyQT 
"Jan 14, 2015",,17,https://twitter.com/DSSAmsterdam/status/555352707943641089,IoTivity is a new open-source attempt to establish Internet-of-Things standards http://t.co/NFm891O01j http://t.co/WlljkHeY… 
"Jan 13, 2015",,2,https://twitter.com/DSSAmsterdam/status/555033417977712641,Next week all current MediaLAB teams will show their final project outcomes! RSVP: http://t.co/Ixm1QyENme. http://t.co/m0btYu2LS4 
"Dec 19, 2014",,1,https://twitter.com/DSSAmsterdam/status/545943430950830080,great timelaps of @AmsterdamLight Festival by @jackfisher http://t.co/Bdlg0KFndI 
"Dec 18, 2014",,,https://twitter.com/DSSAmsterdam/status/545544518033223680,Playing boardgame #wastemanagement in Bangalore & amsterdam at the same time. @cisco telepresence #hva with @fovlabs http://t.co/Z5k2nxIKfJ 
"Dec 18, 2014",,,https://twitter.com/DSSAmsterdam/status/545490373565767680,Final Sprint reviews of 2014 today at @cisco and @Ordina #hva 
"Dec 18, 2014",,171,https://twitter.com/DSSAmsterdam/status/545455159950987264,The 11 most useful web tools of 2014 http://t.co/xQeMGGTGYB 
"Dec 12, 2014",,1,https://twitter.com/DSSAmsterdam/status/543317812178329601,“Great Digital Products Don’t Happen By Accident.” by @davegillis https://t.co/IVp2tUevpW 
"Dec 11, 2014",,1,https://twitter.com/DSSAmsterdam/status/543084435705692160,"Click, Like, Share: publieke ruimte, publieke zaak http://t.co/p0KvhZlN7I by @martijndewaal feb 3rd @De_Zwijger "
"Dec 11, 2014",,,https://twitter.com/DSSAmsterdam/status/543047632013492224,International Digital Design Master a collaboratoin between #HvA and Creative Industries http://t.co/zmZwpS4zSZ 
"Dec 9, 2014",,1,https://twitter.com/DSSAmsterdam/status/542396910854602752,“@erwblo: 21 uur Top Names met Bruno Felix van @SubmarineChannl en @oscarkneppers van @rockstart http://t.co/PQJOxdlN3Q #fmt” #tunein 
"Dec 9, 2014",,4,https://twitter.com/DSSAmsterdam/status/542371205693440000,@demadera talks about 21st century skills T-shape profs and MediaLAB approach for multidisciplinary design teams #hva http://t.co/BxXFDu6t7q 
"Dec 8, 2014",,,https://twitter.com/DSSAmsterdam/status/541860958105505792,Today we are having a filmday at #vondelpark for our #VR project interactive cinema. #oculus 
"Dec 8, 2014",,,https://twitter.com/DSSAmsterdam/status/541847179544256512,Kroes moet start-ups naar Nederland halen /via @NOS #startupdelta http://t.co/X46Heut1J5 
"Dec 7, 2014",,,https://twitter.com/DSSAmsterdam/status/541525335150702594,20 responsive tools to create websites for every platform http://t.co/Id6zIIJwWW #hva 
"Dec 4, 2014",,1,https://twitter.com/DSSAmsterdam/status/540437512242876416,Presenting IoT prototypes in the Forrest Building to @Cisco #hva @fovlabs http://t.co/NYP3OKU3bU 
"Nov 29, 2014",,20,https://twitter.com/DSSAmsterdam/status/538829677247627264,Discuss the future of digital storytelling in our #MediaSummit Twitter chat: http://t.co/sF6TXo9W5D 
"Nov 28, 2014",,2,https://twitter.com/DSSAmsterdam/status/538226024778326016,"9 rules for productive design critique, must read for all teachers, coaches and designteams http://t.co/mKaaaMnSfR #hva "
"Nov 28, 2014",,1,https://twitter.com/DSSAmsterdam/status/538223903760715776,Thanks “@TechCrunch: 14 Tech Trends To Be Thankful For In 2014 http://t.co/BTkXmBMmMw #hva 
"Nov 27, 2014",,,https://twitter.com/DSSAmsterdam/status/538025709189742593,MediaLAB Amsterdam zoekt een Coder for Interactive Screens project in Amsterdam http://t.co/CD2IPKdrJC 
"Nov 27, 2014",,1,https://twitter.com/DSSAmsterdam/status/538025696749424641,MediaLAB Amsterdam zoekt een Designers for several innovative projects (feb-jul) in Amsterdam http://t.co/Ts7BmKlaQo 
"Nov 27, 2014",,1,https://twitter.com/DSSAmsterdam/status/538025655091613696,MediaLAB Amsterdam zoekt een Coder for project: Exercise for kids with Disabilities in Amsterdam http://t.co/TIi3sSghxZ 
"Nov 27, 2014",,2,https://twitter.com/DSSAmsterdam/status/538025646078033922,MediaLAB Amsterdam zoekt een Coder for Digital Publishing Project in Amsterdam http://t.co/c4EVAIppSV 
"Nov 27, 2014",,1,https://twitter.com/DSSAmsterdam/status/538025638750601216,MediaLAB Amsterdam zoekt een Coders for Google Glass Kit project in Amsterdam http://t.co/2qLsndkF4P 
"Nov 27, 2014",,,https://twitter.com/DSSAmsterdam/status/538024845054058496,Visited @TripleDoubleNL today! Great team and beautiful building #sx 
"Nov 27, 2014",,35,https://twitter.com/DSSAmsterdam/status/537869059283767296,Google Glass Is Dead; Long Live Smart Glasses http://t.co/Ay8HB1s4Na 
"Nov 26, 2014",,,https://twitter.com/DSSAmsterdam/status/537629807476228096,Virtual Reality shoot on monday 8 + 9 dec in A'dam. looking for actors who voluntary can participate in experiment https://t.co/3Dbi5kUNc1 
"Nov 25, 2014",,1,https://twitter.com/DSSAmsterdam/status/537226119846830080,Visual Strategy for Design & Innovation Tool for teams to collaborate https://t.co/FXgUUAYYNl #hva via @demadera 
"Nov 23, 2014",,1,https://twitter.com/DSSAmsterdam/status/536492053891670016,Friday november 28th startup festival in @De_Zwijger Amsterdam #hva 
"Nov 22, 2014",,,https://twitter.com/DSSAmsterdam/status/536114039739654144,The machine to be another by beanothwrlab @DocLab @idfa great experience #hva @casparsonnen http://t.co/HUl02CvG1x 
"Nov 22, 2014",,,https://twitter.com/DSSAmsterdam/status/536096137988829184,Bright Ideas 017: Virtual reality met losse handen http://t.co/aibMuB3aFw http://t.co/iXXIgF0p3P 
"Nov 22, 2014",,2,https://twitter.com/DSSAmsterdam/status/536095679832424450,The Internet of Things: What it is and why should I care? ~@ITProPortal http://t.co/frajk5HD6r http://t.co/7TMwRayZOG 
"Nov 21, 2014",,,https://twitter.com/DSSAmsterdam/status/535854893589069824,Citizen Technologists Amsterdam wants its next data projects to be driven by citizens. http://t.co/y4dbfw3rpl #hva 
"Nov 20, 2014",,1,https://twitter.com/DSSAmsterdam/status/535455850232807424,Relationship Management Startup Accompani Gets Another $15M While Still In Alpha http://t.co/3PFHrIPLRr via @techcrunch 
"Nov 20, 2014",,1,https://twitter.com/DSSAmsterdam/status/535413040997351425,Report: Brands are wasting their time and money on Facebook and Twitter http://t.co/vnPd69BHQE by @chrisgayomali #hva 
"Nov 18, 2014",,4,https://twitter.com/DSSAmsterdam/status/534826077806669824,#IoT Internet of Things: 25B IoT Devices By 2020 Says Gartner #InternetOfThings http://t.co/mVVuhSngER #bigdata 
"Nov 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/534646931633758208,"5 media, design, creative tech related projects for students who need to #graduate http://t.co/YM2yqnOkUe #amsterdam #afstuderen #hva "
"Nov 18, 2014",,2,https://twitter.com/DSSAmsterdam/status/534620394381410304,Exploring Project Squared with @fovlabs a new collaboration & communication tool by @cisco #hva https://t.co/9a4GaS00Hv 
"Nov 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/534591914725879808,Snelste supercomputer Nederland bereikt topsnelheid #NUnl http://t.co/MTKs8fY2sd 
"Nov 17, 2014",,,https://twitter.com/DSSAmsterdam/status/534390536590094336,Kaleidoscopic twist to garbage menace http://t.co/1lPVjw8YUX 
"Nov 17, 2014",,2,https://twitter.com/DSSAmsterdam/status/534351736845373441,Studenten @Medialab020 onderzoeken hoe je met Virtual Reality in film een verhaal vertelt voor @AVROTROS en @wemakevr http://t.co/… 
"Nov 17, 2014",,1,https://twitter.com/DSSAmsterdam/status/534227546175733760,Alumni Sandro Miccoli and Sieta van Horck in indian News: Kaleidoscopic twist to garbage menace http://t.co/kw92l06l6s #hva @fovlabs 
"Nov 15, 2014",,6,https://twitter.com/DSSAmsterdam/status/533525968343035904,HvA biedt als eerste hbo gratis online studie http://t.co/I1yZe0WGMW via @Metro @CMDAmsterdam #hva 
"Nov 14, 2014",,1,https://twitter.com/DSSAmsterdam/status/533129235557543936,"“@nytimes: There's an unexpected truth about innovation: It is, by necessity, inextricably linked with failure http://t.co/q8vB0o5kL2” #hva "
"Nov 13, 2014",,2,https://twitter.com/DSSAmsterdam/status/532924787270877184,"Interested in our programme, designprocess, culture, team & cases? http://t.co/D6TbeLZ4d3 #hva #publication http://t.co/DnHQKs64aT "
"Nov 13, 2014",,1,https://twitter.com/DSSAmsterdam/status/532825947024932865,designing a serious game about waste management @fovlabs Bangalore presenting to Boudewijn Oranje #hva #cisco http://t.co/UEMznHNXCl 
"Nov 12, 2014",,,https://twitter.com/DSSAmsterdam/status/532445654098784256,DMCI-onderwijs wordt gebaseerd op ateliers | Folia Web http://t.co/ltxnbsEkMT #hva 
"Nov 12, 2014",,,https://twitter.com/DSSAmsterdam/status/532445448837935104,Studenten krijgen crowdfunding voor datamarktplaats Dime | Folia Web http://t.co/kSkkncNAFD #hva 
"Nov 10, 2014",,,https://twitter.com/DSSAmsterdam/status/531779892158156801,“@SoftwareAG: Good Luck!Proud of my #glasskit team that will be pitching their concept as finalists to @SoftwareAG in Dusseldorf on Monday!” 
"Nov 9, 2014",,4,https://twitter.com/DSSAmsterdam/status/531373505510932481,Design Essentials will guide you through simple tools and techniques that will help you create designs. http://t.co/FHVCi15QRd #hva 
"Nov 7, 2014",,1,https://twitter.com/DSSAmsterdam/status/530752141829623808,“@demadera: Proud of my #glasskit team that will be pitching their concept as finalists to @SoftwareAG in Dusseldorf this Monday! #hva 
"Nov 7, 2014",,1,https://twitter.com/DSSAmsterdam/status/530590480414048256,“@lindamood: The https://t.co/pk7DQijsWz redesign makes for a really nice reading experience. /via @benbrignell” #digitalpublishing 
"Nov 5, 2014",,1,https://twitter.com/DSSAmsterdam/status/530053356233170945,Here's how Dry Waste Collection Centres started functioning in Bengaluru. Our project with @fovlabs & @Cisco http://t.co/JhWN8idRPL #hva 
"Nov 5, 2014",,1,https://twitter.com/DSSAmsterdam/status/530025983961997313,@RuurdPriester introducing afternoon + showcasing how we work @medialab020 #ga5 #designmethodtoolkit #agile #dt #hcd http://… 
"Nov 5, 2014",,,https://twitter.com/DSSAmsterdam/status/529929846479413249,Meet the Mastersessie van Michael Johnson van PIXAR novermber 7th in Amsterdam http://t.co/aLYEBuVl3C #klik #animation 
"Nov 5, 2014",,2,https://twitter.com/DSSAmsterdam/status/529924006691209216,Overhandiging van de eerste editie van de @medialab020 Design Methods Toolkit aan Dhr van der Touw #ga5 http://t.co/MF6P98… 
"Nov 5, 2014",,4,https://twitter.com/DSSAmsterdam/status/529899695267921920,Today we'll hand out these babies! Our design process explained + our method toolkit 'wallet' #hva #acin @medialab020 http://… 
"Nov 4, 2014",,,https://twitter.com/DSSAmsterdam/status/529663531181146112,“@TimberHaaker: lectorale rede van Harry van Vliet over o.a. business models in creatieve sector en fashion http://t.co/IU94Hf3Muo” #hva 
"Nov 4, 2014",,2,https://twitter.com/DSSAmsterdam/status/529633677123547136,we're launching our design method toolkit tomorrow! #hva http://t.co/uy3TeMV39I 
"Oct 31, 2014",,2,https://twitter.com/DSSAmsterdam/status/528123199662223361,Experimenting with sensors in the foodcycle #hva #twine http://t.co/z1lJemAFR9 
"Oct 30, 2014",,1,https://twitter.com/DSSAmsterdam/status/527895671526129664,“#makeymakey workshop by @tataPinos Fun & playful time for everyone! #hva @medialab020 http://t.co/cWKBfjacO3” 
"Oct 30, 2014",,1,https://twitter.com/DSSAmsterdam/status/527737535444045824,Via @demadera http://t.co/1zJSVyfXKZ why teach design theory #hva 
"Oct 30, 2014",,24,https://twitter.com/DSSAmsterdam/status/527715167803805696,"Nederlandse onlineplatform #Peerby krijgt 1,7 miljoen euro van buitenlandse investeerders http://t.co/sCgIUaoCvF http://t.c… "
"Oct 29, 2014",,1,https://twitter.com/DSSAmsterdam/status/527413598189277184,UX & Emotion workshop by @demadera #hva http://t.co/rjSn5aWwlV 
"Oct 28, 2014",,,https://twitter.com/DSSAmsterdam/status/527076886279507971,"assistant researcher Interaction Design (0,8 fte) – MediaLAB Amsterdam http://t.co/abumH1Nviv "
"Oct 28, 2014",,6,https://twitter.com/DSSAmsterdam/status/527075748935634945,Psssst... We hebben http://t.co/eaC69jQhGk open gezet. Help je mee met testen? #websites http://t.co/5ty7v9yUKD 
"Oct 28, 2014",,1,https://twitter.com/DSSAmsterdam/status/527075583654899712,Vacancy will close tomorrow: Want to work with us? http://t.co/rbI3Zq0mhb #vacature #jobs #interactiondesign #hva 
"Oct 28, 2014",,,https://twitter.com/DSSAmsterdam/status/526986738296946688,working on #iot projects in Amsterdam? Visit the @ThingsConAMS November 7th in Amsterdam. #hva http://t.co/GiDYSi8IMG 
"Oct 27, 2014",,224,https://twitter.com/DSSAmsterdam/status/526610265950138370,Met heel veel trots kunnen we eindelijk aankondigen @nytimes en Axel Springer €3 mio investeren in @blendle https://t.co/M… 
"Oct 26, 2014",,94,https://twitter.com/DSSAmsterdam/status/526343591107776512,The future of Adobe's app interaction looks pretty awesome http://t.co/Y2PEbobFqF http://t.co/UCVcUHlazM 
"Oct 23, 2014",,,https://twitter.com/DSSAmsterdam/status/525342739576414208,MediaLAB on tour at #ddw14 http://t.co/nYR60HHVRh 
"Oct 22, 2014",,,https://twitter.com/DSSAmsterdam/status/524940509304086530,Tomorrow Sprint Reviews @cisco @AVROTROS and @Ordina and after that visit #DDW14 #hva 
"Oct 22, 2014",,1,https://twitter.com/DSSAmsterdam/status/524893250365444096,“@agriMORE: Deze week met veelbelovende studenten @medialab020 gebrainstormd over #foodwaste #IoT” #hva 
"Oct 19, 2014",,6,https://twitter.com/DSSAmsterdam/status/523753627522191360,How can we scale the #IoT from billions of connected devices to hundreds of billions? http://t.co/2Hq9GaltGk http://t.co/ia5AjJ… 
"Oct 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/523533795379933186,Congratulation Agnes! Well done! We are so proud of having u in the @medialab020 team! #hackfoodwaste #DDW14 http://t.co/YEP… 
"Oct 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/523533722424201218,Great work @medialab020 team! An app and a business plan! #hackfoodwaste http://t.co/CqDGVHF9yl 
"Oct 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/523533715499388929,@medialab020 finishing up the last details!!! We are presenting in a few minutes... #hackfoodwaste http://t.co/jDLu8zoOls 
"Oct 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/523533629629399040,Team @medialab020 on stage! Cool app! Share surplus food #hackfoodwaste http://t.co/TpvBxkCi42 
"Oct 18, 2014",,2,https://twitter.com/DSSAmsterdam/status/523354990271021056,“@tataPinos: The @medialab020 team on its way to the #hackfoodwaste #DDW14! ready for 32 hours of coding! http://t.co/wcbpxefVg6” #hva 
"Oct 18, 2014",,,https://twitter.com/DSSAmsterdam/status/523353405885276162,what's the status?! Keep up The good work! #hackfoodwaste #DDW14 http://t.co/NRqGOIgjbP 
"Oct 18, 2014",,1,https://twitter.com/DSSAmsterdam/status/523352301797658624,“@tataPinos: Already midnight and no-one has turn into a pumpkin! @medialab020 #hackfoodwaste #DDW14 http://t.co/LEvzmPdIXu” #hva 
"Oct 16, 2014",,1,https://twitter.com/DSSAmsterdam/status/522781950386655232,Any recent design research graduates looking for a job? One of our first clients is hiring! @medialab020 http://t.co/IaDGsl72hW 
"Oct 16, 2014",,,https://twitter.com/DSSAmsterdam/status/522711408027246593,Cisco ondersteunt projecten MediaLAB Amsterdam http://t.co/TN7yWin3sI 
"Oct 16, 2014",,1,https://twitter.com/DSSAmsterdam/status/522707789584805888,Cisco ondersteunt projecten Hogeschool van Amsterdam - http://t.co/itO0cvVxCt #hva #medialab020 http://t.co/UaS8d9E2a4  
"Oct 16, 2014",,1,https://twitter.com/DSSAmsterdam/status/522707506443718656,Cisco ondersteunt projecten Hogeschool van Amsterdam http://t.co/WhZOoL5gCO via @Emerce #hva 
"Oct 16, 2014",,1,https://twitter.com/DSSAmsterdam/status/522649383587049472,Pixate Launches Its App Prototyping Service For Designers http://t.co/iEDPouHKYw via @techcrunch @demadera @tataPinos #hva 
"Oct 15, 2014",,,https://twitter.com/DSSAmsterdam/status/522416753759252482,Posturaroma wint best design case award. http://t.co/J23G4Z7dAC #hva 
"Oct 15, 2014",,2,https://twitter.com/DSSAmsterdam/status/522416320747671552,Netwerkprovider @CiscoNL_Tech gaat de komende drie jaar @Medialab020 #HvA ondersteunen met techniek en expertise: http://t.co/daTl… 
"Oct 14, 2014",,,https://twitter.com/DSSAmsterdam/status/522034410066313216,We're Hiring: http://t.co/ZnXxZJvSWI #interactiondesign #vacature #hva #jobs #amsterdam 
"Oct 13, 2014",,,https://twitter.com/DSSAmsterdam/status/521742827626455040,"“@robtieben: Workshop by IdeeBrouwerij ""#motivation & #design for Amnesty"" @medialab020. SDT and more: http://t.co/kfQy1wItd7” #hva "
"Oct 12, 2014",,,https://twitter.com/DSSAmsterdam/status/521297875696107520,“@AMFI: Keeping up with the #3D #fashion visualisation project of @medialab020 X #amsfashinst http://t.co/wS8L35yH6h” #hva 
"Oct 10, 2014",,4,https://twitter.com/DSSAmsterdam/status/520692325937598464,“@designemotion: Best Design Case!!!! Shin and Laura of @medialab020 #dande2014 http://t.co/O6bPWyjPcw” #hva 
"Oct 10, 2014",,,https://twitter.com/DSSAmsterdam/status/520545564489183232,MediaLAB students presenting their foodwaste project during the #hva sustainable lunch! http://t.co/5IPUU0QBsI 
"Oct 9, 2014",,1,https://twitter.com/DSSAmsterdam/status/520207254478675970,“@INCAmsterdam: Out now: The Allure of the Selfie: Instagram and the New Self Portrait by Brooke Wendt - download http://t.co/7naDlPMTDz” 
"Oct 9, 2014",,,https://twitter.com/DSSAmsterdam/status/520199710746087424,Amsterdam Creative Industry Network presentation @Volkshotel about Fashion Technology #hva http://t.co/dgyOWFS5S4 
"Oct 9, 2014",,,https://twitter.com/DSSAmsterdam/status/520198835478728704,Amsterdam Creative Industry Network presentation @Volkshotel about Fashion Technology #hva 
"Oct 9, 2014",,1,https://twitter.com/DSSAmsterdam/status/520170632978640896,Munich Bangalore and Amsterdam in one room @Cisco discussing how we can have impact on (food)waste with @fovlabs #hva http://t.co/5sxjCDrUuT 
"Oct 9, 2014",,2,https://twitter.com/DSSAmsterdam/status/520069940976824320,More representation from @medialab020 by Marissa & Sebastiaan at Giant workshop! #hva #DandE14 http://t.co/odGBgrDJir 
"Oct 8, 2014",,46,https://twitter.com/DSSAmsterdam/status/519942564292874241,Origins of Common UI Symbols http://t.co/6PWpcWsx1o http://t.co/KyummJ9B7Z 
"Oct 8, 2014",,14,https://twitter.com/DSSAmsterdam/status/519942409816645634,@eschoolnews explains how #MakeyMakey enables #students to invent new ways for people to interact with computers http://t.co… 
"Oct 8, 2014",,,https://twitter.com/DSSAmsterdam/status/519930829427195905,MediaLAB Alumni Shin and Laura presenting their project in Bogota Colombia on the Design & Emotion Conference #posturaroma #DandE14 #hva 
"Oct 8, 2014",,1,https://twitter.com/DSSAmsterdam/status/519927628912799745,#BrightDay: Ervaar de sensatie van vrijuit vliegen http://t.co/mzZJ63fg8S via @Brightsite with @wemakevr 
"Oct 8, 2014",,2,https://twitter.com/DSSAmsterdam/status/519925674942156800,Proud! Laura and Shin presenting the PosturAroma design case! @medialab020 #dande2014 http://t.co/8NuliOY9c3” via @demadera #hva 
"Oct 8, 2014",,2,https://twitter.com/DSSAmsterdam/status/519924501690085377,Visit Today’s Art – MediaLAB Amsterdam http://t.co/nFSLVPz93b #hva 
"Oct 8, 2014",,1,https://twitter.com/DSSAmsterdam/status/519923538707619840,Tomorrow Telepresence @Cisco where we share our first insights about #foodwaste in Amsterdam and #wastemanagement in Bangalore #hva 
"Oct 8, 2014",,1,https://twitter.com/DSSAmsterdam/status/519893665792409600,“@demadera: Shin asking for the opportunities of #fablabs to #designbytheother90 #DandE14 http://t.co/TwrLDwZIAx” #hva 
"Oct 7, 2014",,,https://twitter.com/DSSAmsterdam/status/519512853578256384,@yippinteractive thanks! Would be great to meet. I'll PM contactdetails to schedule something.
"Oct 6, 2014",,,https://twitter.com/DSSAmsterdam/status/519129127761494016,First meeting OBSERVE about interactive conten @Saxion with @BeeldenGeluid #hva 
"Oct 6, 2014",,,https://twitter.com/DSSAmsterdam/status/518990777507401728,@demadera @Flin84 http://t.co/PwKdDhGYmF goodluck and have fun!
"Oct 3, 2014",,1,https://twitter.com/DSSAmsterdam/status/517982638418968577,“@akarshsanghi: @medialab020 #PosturAroma booth @MakerFaireRome #MakeItWearable check http://t.co/BF3AS9pUDg http://t.co/qHdBx2u1bl”. #hva 
"Oct 3, 2014",,,https://twitter.com/DSSAmsterdam/status/517938974305042433,Thanks @WdKA for this great video about the creative process http://t.co/9FxLdGbMkv 
"Oct 2, 2014",,1,https://twitter.com/DSSAmsterdam/status/517600424183205888,ACIN directeur Matthijs ten Berge presenteert labs als multidisciplinaire communities #summitexcellentie @medialab020 http… 
"Oct 1, 2014",,,https://twitter.com/DSSAmsterdam/status/517334164706566145,"Florian Cramer, on ""The Art of Hybrid Publishing"", http://t.co/5x9AiG0CQ3 "
"Oct 1, 2014",,,https://twitter.com/DSSAmsterdam/status/517196223225540608,@tataPinos and @akarshsanghi representing us at the maker faire in Rome #mfr14 #intel #MakeItWearable #hva meet up with @ankitdaf ? 
"Oct 1, 2014",,,https://twitter.com/DSSAmsterdam/status/517195908505931776,@tataPinos and @akarshsanghi representing us at the maker fair in Rome #mfr14 #intel #MakeItWearable #hva meet up with @ankitdaf ? 
"Sep 30, 2014",,1,https://twitter.com/DSSAmsterdam/status/516842017436233728,Eerste Boerhaave Ei is gelegd! #hva http://t.co/J5ieptdEnd 
"Sep 29, 2014",,,https://twitter.com/DSSAmsterdam/status/516571422144335872,6-10 october: design & emotion conference in Bogota http://t.co/gVipAx8Uvm presenting our PosturAroma project http://t.co/DKmiNrBk7q #hva 
"Sep 29, 2014",,1,https://twitter.com/DSSAmsterdam/status/516539377003270145,@fernandezmiren output visual thinking workshop #hva https://t.co/KUtf6IFZQX 
"Sep 28, 2014",,1,https://twitter.com/DSSAmsterdam/status/516139687875186688,“The End of Design As We Know It” by @odannyboy https://t.co/YbTPjqktYb” #hva via @boven_water 
"Sep 26, 2014",,1,https://twitter.com/DSSAmsterdam/status/515474284471668736,"@fernandezmiren we're getting ready for a visual thinking workshop, inspired by yours. We'll share te results."
"Sep 25, 2014",,3,https://twitter.com/DSSAmsterdam/status/515030755370860544,Vandaag in de #vk MediaLAB project met lectoraat Games & Play over Virtual Reality & Interactive Cinema #hva http://t.co/CvOzkDTPzF 
"Sep 25, 2014",,2,https://twitter.com/DSSAmsterdam/status/515024846125019136,@tataPinos happy B-day! :-)
"Sep 24, 2014",,,https://twitter.com/DSSAmsterdam/status/514804516202754051,Remember & visualize where you're working on #hva #foodwaste http://t.co/6NJyErpel5 
